#;Callsign;Departure_Time;Unnamed: 3;Destination Info;Origin Info;Origin;Dest;Routing;Aircraft Type;Cruise Speed (knots);Max Ceiling (FL);Default RFL;Time Duration;Schedule Arrival Time;path;Altitude
8129;AK5243;08.34.30;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;21:50:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,7000]
8130;MH3381;08.34.40;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;10:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,41000,41000,41000,7000]
8131;MH3807;08.34.50;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;20:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,31000,7000]
8132;AK6057;08.35.00;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;11:45:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,36000,36000,36000,7000]
8133;AK6059;08.35.10;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;18:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,38000,12000]
8134;MH3804;08.35.20;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;08:25:00;[WBGB,VBU,VMI,WBGR];[12000,36000,36000,12000]
8135;MH3806;08.35.30;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;18:35:00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,41000,41000,41000,12000]
8136;MH3461;08.35.40;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;11:55:00;[WBGB,VBU,VSI,WBGS];[7000,33000,33000,7000]
8137;MH3383;08.35.50;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;18:55:00;[WBGB,VBU,VSI,WBGS];[12000,41000,41000,12000]
8138;MH3324;08.36.00;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;09:30:00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,38000,38000,38000,38000,7000]
8139;MH3326;08.36.10;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;16:35:00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,33000,33000,33000,33000,12000]
8140;AK5247;08.36.20;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;11:25:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,36000,7000]
8141;MH2743;08.36.30;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;15:40:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,12000]
8142;MH2747;08.36.40;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;21:15:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,7000]
8143;AK5243;08.36.50;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;21:50:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,12000]
8144;MH3381;08.37.00;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;10:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,38000,38000,38000,12000]
8145;MH3807;08.37.10;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;20:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,38000,12000]
8146;AK6057;08.37.20;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;11:45:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,31000,7000]
8147;AK6059;08.37.30;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;18:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,38000,38000,38000,12000]
8148;MH3804;08.37.40;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;08:25:00;[WBGB,VBU,VMI,WBGR];[7000,36000,36000,7000]
8149;MH3806;08.37.50;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;18:35:00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,41000,41000,41000,7000]
8150;MH3461;08.38.00;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;11:55:00;[WBGB,VBU,VSI,WBGS];[12000,31000,31000,7000]
8151;MH3383;08.38.10;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;18:55:00;[WBGB,VBU,VSI,WBGS];[12000,33000,33000,12000]
8152;MH3324;08.38.20;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;09:30:00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,33000,33000,33000,33000,7000]
8153;MH3326;08.38.30;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;16:35:00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,38000,38000,38000,38000,12000]
8154;AK5247;08.38.40;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;11:25:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,12000]
8155;MH2743;08.38.50;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;15:40:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,7000]
8156;MH2747;08.39.00;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;21:15:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000]
8157;AK5243;08.39.10;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;21:50:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,41000,41000,41000,41000,41000,41000,12000]
8158;MH3381;08.39.20;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;10:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,41000,7000]
8159;MH3807;08.39.30;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;20:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,33000,33000,33000,7000]
8160;AK6057;08.39.40;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;11:45:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,31000,7000]
8161;AK6059;08.39.50;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;18:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,33000,7000]
8162;MH3804;08.40.00;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;08:25:00;[WBGB,VBU,VMI,WBGR];[7000,41000,41000,7000]
8163;MH3806;08.40.10;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;18:35:00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,31000,31000,31000,7000]
8164;MH3461;08.40.20;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;11:55:00;[WBGB,VBU,VSI,WBGS];[7000,38000,38000,12000]
8165;MH3383;08.40.30;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;18:55:00;[WBGB,VBU,VSI,WBGS];[12000,36000,36000,12000]
8166;MH3324;08.40.40;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;09:30:00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,33000,33000,33000,33000,12000]
8167;MH3326;08.40.50;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;16:35:00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,38000,38000,38000,38000,12000]
8168;AK5247;08.41.00;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;11:25:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,36000,7000]
8169;MH2743;08.41.10;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;15:40:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,7000]
8170;MH2747;08.41.20;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;21:15:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,12000]
8171;AK5243;08.41.30;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;21:50:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,36000,36000,36000,36000,36000,36000,12000]
8172;MH3381;08.41.40;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;10:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,33000,33000,33000,12000]
8173;MH3807;08.41.50;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;20:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,38000,38000,38000,7000]
8174;AK6057;08.42.00;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;11:45:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,41000,41000,41000,12000]
8175;AK6059;08.42.10;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;18:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,31000,12000]
8176;MH3804;08.42.20;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;08:25:00;[WBGB,VBU,VMI,WBGR];[7000,38000,38000,12000]
8177;MH3806;08.42.30;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;18:35:00;[WBGB,VBU,KADMO,VMI,WBGR];[7000,33000,33000,33000,12000]
8178;MH3461;08.42.40;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;11:55:00;[WBGB,VBU,VSI,WBGS];[7000,36000,36000,12000]
8179;MH3383;08.42.50;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;18:55:00;[WBGB,VBU,VSI,WBGS];[12000,31000,31000,12000]
8180;MH3324;08.43.00;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;09:30:00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,33000,33000,33000,33000,7000]
8181;MH3326;08.43.10;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;16:35:00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,31000,31000,31000,31000,7000]
8182;AK5247;08.43.20;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;11:25:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,7000]
8183;MH2743;08.43.30;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;15:40:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000]
8184;MH2747;08.43.40;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;21:15:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,12000]
8185;AK5243;08.43.50;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;21:50:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,33000,12000]
8186;MH3381;08.44.00;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;10:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,33000,12000]
8187;MH3807;08.44.10;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;20:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,31000,12000]
8188;AK6057;08.44.20;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;11:45:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,36000,36000,36000,7000]
8189;AK6059;08.44.30;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;18:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,33000,33000,33000,12000]
8190;MH3804;08.44.40;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;08:25:00;[WBGB,VBU,VMI,WBGR];[7000,38000,38000,12000]
8191;MH3806;08.44.50;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;18:35:00;[WBGB,VBU,KADMO,VMI,WBGR];[7000,31000,31000,31000,12000]
8192;MH3461;08.45.00;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;11:55:00;[WBGB,VBU,VSI,WBGS];[7000,33000,33000,12000]
8193;MH3383;08.45.10;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;18:55:00;[WBGB,VBU,VSI,WBGS];[12000,36000,36000,12000]
8194;MH3324;08.45.20;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;09:30:00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,36000,36000,36000,36000,12000]
8195;MH3326;08.45.30;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;16:35:00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,33000,33000,33000,33000,7000]
8196;AK5247;08.45.40;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;11:25:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,12000]
8197;MH2743;08.45.50;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;15:40:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,36000,7000]
8198;MH2747;08.46.00;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;21:15:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,7000]
8199;AK5243;08.46.10;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;21:50:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,38000,12000]
8200;MH3381;08.46.20;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;10:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,31000,12000]
8201;MH3807;08.46.30;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;20:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,36000,36000,36000,7000]
8202;AK6057;08.46.40;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;11:45:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,31000,12000]
8203;AK6059;08.46.50;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;18:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,33000,33000,33000,12000]
8204;MH3804;08.47.00;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;08:25:00;[WBGB,VBU,VMI,WBGR];[12000,31000,31000,7000]
8205;MH3806;08.47.10;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;18:35:00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,41000,41000,41000,7000]
8206;MH3461;08.47.20;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;11:55:00;[WBGB,VBU,VSI,WBGS];[12000,36000,36000,7000]
8207;MH3383;08.47.30;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;18:55:00;[WBGB,VBU,VSI,WBGS];[7000,31000,31000,7000]
8208;MH3324;08.47.40;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;09:30:00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,36000,36000,36000,36000,7000]
8209;MH3326;08.47.50;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;16:35:00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,36000,36000,36000,36000,12000]
8210;AK5247;08.48.00;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;11:25:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,7000]
8211;MH2743;08.48.10;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;15:40:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,12000]
8212;MH2747;08.48.20;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;21:15:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,7000]
8213;AK5243;08.48.30;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;21:50:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,36000,36000,36000,36000,36000,36000,7000]
8214;MH3381;08.48.40;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;10:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,36000,36000,36000,7000]
8215;MH3807;08.48.50;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;20:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,31000,12000]
8216;AK6057;08.49.00;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;11:45:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,33000,33000,33000,12000]
8217;AK6059;08.49.10;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;18:55:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,31000,31000,31000,12000]
8218;MH3804;08.49.20;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;08:25:00;[WBGB,VBU,VMI,WBGR];[7000,36000,36000,12000]
8219;MH3806;08.49.30;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;18:35:00;[WBGB,VBU,KADMO,VMI,WBGR];[12000,36000,36000,36000,7000]
8220;MH3461;08.49.40;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;11:55:00;[WBGB,VBU,VSI,WBGS];[7000,36000,36000,7000]
8221;MH3383;08.49.50;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;18:55:00;[WBGB,VBU,VSI,WBGS];[7000,36000,36000,7000]
8222;MH3324;08.50.00;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;09:30:00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[12000,41000,41000,41000,41000,12000]
8223;MH3326;08.50.10;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;16:35:00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[12000,33000,33000,33000,33000,7000]
8224;AK5247;08.50.20;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;11:25:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,41000,41000,41000,41000,41000,41000,12000]
8225;MH2743;08.50.30;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;15:40:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,7000]
8226;MH2747;08.50.40;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;21:15:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,33000,12000]
8227;AK5243;08.50.50;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;21:50:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,33000,7000]
8228;MH3381;08.51.00;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;10:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,36000,36000,36000,12000]
8229;MH3807;08.51.10;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;AT72;275;250;FL250;01:00:00;20:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,41000,41000,41000,7000]
8230;AK6057;08.51.20;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;11:45:00;[WBGB,VBU,VSI,VKG,WBGG];[12000,36000,36000,36000,7000]
8231;AK6059;08.51.30;;WBGG;WBGB;(BTU);(KCH);WBGB_WBGG;A320;450;410;FL260;01:00:00;18:55:00;[WBGB,VBU,VSI,VKG,WBGG];[7000,31000,31000,31000,7000]
8232;MH3804;08.51.40;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;08:25:00;[WBGB,VBU,VMI,WBGR];[12000,41000,41000,12000]
8233;MH3806;08.51.50;;WBGR;WBGB;(BTU);(MYY);WBGB_WBGR;AT72;275;250;FL180;00:35:00;18:35:00;[WBGB,VBU,KADMO,VMI,WBGR];[7000,41000,41000,41000,7000]
8234;MH3461;08.52.00;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;11:55:00;[WBGB,VBU,VSI,WBGS];[12000,38000,38000,12000]
8235;MH3383;08.52.10;;WBGS;WBGB;(BTU);(SBW);WBGB_WBGS;AT72;275;250;FL140;00:35:00;18:55:00;[WBGB,VBU,VSI,WBGS];[12000,41000,41000,12000]
8236;MH3324;08.52.20;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;09:30:00;[WBGB,VBU,VMI,BRU,VJN,WBKK];[7000,33000,33000,33000,33000,7000]
8237;MH3326;08.52.30;;WBKK;WBGB;(BTU);(BKI);WBGB_WBKK;AT72;275;250;FL190;01:15:00;16:35:00;[WBGB,VBU,KADMO,BRU,VJN,WBKK];[7000,38000,38000,38000,38000,7000]
8238;AK5247;08.52.40;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;A320;450;410;FL360;02:05:00;11:25:00;[WBGB,VBU,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,7000]
8239;MH2743;08.52.50;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;15:40:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000]
8240;MH2747;08.53.00;;WMKK;WBGB;(BTU);(KUL);WBGB_WMKK;B738;460;410;FL380;02:05:00;21:15:00;[WBGB,VBU,VSI,AGPOP,OKTOG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,38000,12000]
